rank,seed,delta_G,delta_sigma,ssimW,ssimN1,ssimN2,ssimN3,corrW,corrN1,corrN2,corrN3,eW,eN1,eN2,eN3,sync,meta,mean,peakfreq
0,18,0.24,0.04,0.1299,0.1395,0.0842,0.0347,0.2174,0.2304,0.1199,0.066,26.3678,22.3325,26.5372,33.2612,0.8658,0.1607,0.8559,4.5
0,19,-0.1,0.12,0.141,0.108,0.1325,0.172,0.3473,0.2489,0.3079,0.3474,26.3635,31.6632,26.7873,20.4863,0.2508,0.1194,0.0832,4.25
0,19,-0.02,-0.2,0.3007,0.2275,0.2788,0.3231,0.4057,0.3024,0.3602,0.3889,17.8933,23.0614,18.4437,13.3316,0.4102,0.1787,0.2367,4.5
0,19,0.04,-0.12,0.3709,0.3284,0.3608,0.3448,0.4241,0.3728,0.3817,0.3861,11.3812,15.5529,12.0504,10.5455,0.5295,0.1945,0.3762,4.375
0,19,0.1,-0.04,0.3169,0.3029,0.2858,0.2671,0.3434,0.3143,0.2467,0.2583,11.4419,11.572,12.3564,16.3771,0.653,0.2088,0.5445,4.5
0,19,0.16,0.04,0.2668,0.3075,0.257,0.1541,0.3959,0.4545,0.3678,0.2684,21.0145,17.0373,21.0859,27.8489,0.8058,0.1961,0.7713,6.25
0,19,0.22,0.12,0.1341,0.1529,0.1004,0.0506,0.24,0.2674,0.1588,0.1075,27.0505,22.9263,27.1613,33.9202,0.889,0.1357,0.8691,4.25
0,20,-0.1,-0.2,0.098,0.0765,0.0923,0.1203,0.3547,0.2721,0.3421,0.3723,28.2056,33.4768,28.5612,22.1609,0.1921,0.1016,0.0514,4.75
0,20,-0.04,-0.12,0.3337,0.2541,0.3142,0.3691,0.4594,0.3457,0.4196,0.449,18.7254,24.0048,19.2246,13.6958,0.3867,0.1754,0.2149,4.125
0,20,0.02,-0.04,0.4168,0.3723,0.3833,0.334,0.4801,0.4078,0.4038,0.3947,8.5386,10.3122,9.4164,13.0668,0.6087,0.2181,0.5037,5.125
0,20,0.08,0.04,0.3295,0.3385,0.3319,0.2626,0.4472,0.4123,0.4353,0.4136,14.8333,12.1186,14.9597,21.2365,0.7183,0.2236,0.665,5.625
0,20,0.14,0.12,0.2759,0.3403,0.2738,0.165,0.4284,0.529,0.4089,0.2883,22.8782,18.6306,22.9016,29.77,0.8072,0.1894,0.8047,6.0
0,20,0.22,-0.2,0.2683,0.305,0.2575,0.232,0.2861,0.3349,0.2208,0.2079,11.8504,12.3402,12.6233,15.6661,0.6012,0.2115,0.5061,5.25
0,20,0.28,-0.12,0.1405,0.1572,0.0916,0.0477,0.2225,0.2751,0.1426,0.0896,21.9886,18.1738,22.2434,28.7626,0.7956,0.1912,0.7763,4.75
0,21,-0.06,-0.04,0.3251,0.2456,0.3139,0.3705,0.4489,0.3318,0.4333,0.4567,19.0887,24.4048,19.4897,13.8429,0.3793,0.1649,0.2061,4.375
0,21,0.0,0.04,0.4182,0.3506,0.3595,0.3217,0.4808,0.3772,0.3926,0.3919,8.8238,10.0631,9.6915,13.9595,0.6309,0.2201,0.5259,4.75
0,21,0.06,0.12,0.3474,0.3321,0.3205,0.2528,0.4795,0.4139,0.4363,0.4037,15.3292,12.5518,15.5368,21.9034,0.7128,0.2308,0.6763,5.375
0,21,0.14,-0.2,0.3101,0.318,0.2926,0.2918,0.3342,0.3457,0.2725,0.2814,10.9569,13.2856,11.7788,12.9624,0.5561,0.2238,0.4476,5.125
0,21,0.2,-0.12,0.2018,0.2144,0.1898,0.1143,0.2618,0.2536,0.2128,0.1713,14.8221,13.5709,15.2852,20.2511,0.6821,0.2148,0.6004,4.75
0,21,0.26,-0.04,0.1383,0.1525,0.091,0.0435,0.2308,0.2554,0.143,0.0922,25.094,21.0987,25.2744,31.957,0.8475,0.173,0.8339,4.625
0,22,-0.08,0.04,0.2288,0.174,0.2249,0.2798,0.3906,0.284,0.3866,0.411,22.3193,27.6243,22.6709,16.6752,0.3349,0.1467,0.1521,4.25
0,22,-0.02,0.12,0.422,0.3412,0.3714,0.3235,0.4679,0.3296,0.4102,0.4054,9.5663,10.1635,10.1543,15.0597,0.6544,0.207,0.5508,4.375
0,22,0.06,-0.2,0.3473,0.3149,0.322,0.3352,0.4069,0.3652,0.3366,0.3609,12.4669,16.7968,13.2981,10.8412,0.5009,0.1992,0.3516,4.875
0,22,0.12,-0.12,0.2602,0.2806,0.2426,0.2184,0.2908,0.3072,0.2118,0.2066,12.0009,11.7116,12.7793,16.896,0.6478,0.2058,0.5482,4.75
0,22,0.18,-0.04,0.17,0.1814,0.1341,0.0806,0.2426,0.26,0.1877,0.1461,20.708,17.156,20.9111,27.355,0.7975,0.179,0.7541,4.625
0,22,0.24,0.04,0.154,0.1563,0.1072,0.0538,0.2592,0.2652,0.1643,0.1135,25.8612,21.8382,26.0217,32.7485,0.865,0.1564,0.8491,4.375
0,23,-0.1,0.12,0.1288,0.0998,0.1211,0.1617,0.3839,0.2941,0.3436,0.3982,26.836,32.1201,27.2535,20.8487,0.2474,0.1224,0.0739,4.25
0,23,-0.02,-0.2,0.3141,0.233,0.2965,0.3326,0.4266,0.3091,0.3912,0.4059,18.8576,24.0941,19.3442,14.1062,0.3833,0.1888,0.2202,4.5
0,23,0.04,-0.12,0.4195,0.345,0.3671,0.3572,0.4595,0.3724,0.3639,0.369,11.4451,15.9625,12.4773,10.6675,0.5144,0.2061,0.3674,4.5
0,23,0.1,-0.04,0.3087,0.3059,0.2842,0.2523,0.3494,0.3328,0.2579,0.2639,11.8996,11.0896,12.6609,17.4544,0.6725,0.2083,0.5755,4.5
0,23,0.16,0.04,0.2623,0.3132,0.274,0.1635,0.3931,0.4562,0.3931,0.2916,21.0105,17.0249,21.0111,27.7914,0.8061,0.2019,0.7712,6.25
0,23,0.22,0.12,0.1753,0.217,0.159,0.0852,0.3361,0.443,0.2921,0.1814,27.517,23.1786,27.5449,34.4213,0.8867,0.1506,0.8799,6.625
0,24,-0.1,-0.2,0.1055,0.0839,0.1033,0.1322,0.3773,0.3082,0.3821,0.4069,27.899,33.1482,28.2222,21.82,0.1962,0.1,0.0556,4.75
0,24,-0.04,-0.12,0.3295,0.2517,0.3069,0.3552,0.4418,0.3374,0.4166,0.4434,17.7927,23.0307,18.2458,12.882,0.4038,0.1738,0.2308,4.125
0,24,0.02,-0.04,0.4366,0.3693,0.3677,0.3339,0.497,0.4079,0.4089,0.4142,8.1611,10.6201,9.1687,12.216,0.604,0.2077,0.4869,5.125
0,24,0.08,0.04,0.3484,0.3691,0.3538,0.2544,0.4707,0.4593,0.4589,0.3898,15.0175,12.0924,15.1292,21.5654,0.718,0.2189,0.669,5.625
0,24,0.14,0.12,0.2305,0.2958,0.2312,0.1376,0.3881,0.4994,0.3785,0.2667,24.1577,19.8742,24.1556,31.0164,0.825,0.1949,0.8251,6.0
0,24,0.22,-0.2,0.2558,0.2916,0.2386,0.2193,0.2875,0.3262,0.2042,0.195,11.9445,12.9902,12.8905,15.2909,0.5995,0.2158,0.4861,5.25
0,24,0.28,-0.12,0.1507,0.1672,0.108,0.0493,0.2292,0.2695,0.1531,0.0927,21.4263,17.7222,21.6913,28.1862,0.7853,0.196,0.7651,4.75
0,25,-0.06,-0.04,0.3217,0.2426,0.3055,0.3605,0.4548,0.3534,0.4586,0.4793,18.864,24.1198,19.1881,13.5604,0.3825,0.1691,0.2105,4.375
0,25,0.0,0.04,0.4228,0.3729,0.3761,0.3243,0.4849,0.3932,0.4307,0.4302,8.3929,10.147,9.0968,12.9755,0.6215,0.2094,0.5089,4.75
0,25,0.06,0.12,0.3135,0.334,0.317,0.2198,0.463,0.4555,0.4853,0.3938,19.3799,15.7468,19.3556,26.0925,0.737,0.2341,0.7472,5.375
0,25,0.14,-0.2,0.276,0.2997,0.2571,0.2595,0.3125,0.3345,0.237,0.2461,11.5525,13.7854,12.4785,13.475,0.5683,0.1982,0.4437,5.125
0,25,0.2,-0.12,0.2488,0.2797,0.2349,0.1476,0.3256,0.3473,0.2501,0.1914,12.2554,11.7736,13.0085,17.4351,0.6422,0.2133,0.5507,4.75
0,25,0.26,-0.04,0.139,0.1653,0.0931,0.0488,0.2316,0.2778,0.1482,0.0978,24.856,20.8125,25.0319,31.7071,0.852,0.1579,0.8297,4.625
0,26,-0.08,0.04,0.2469,0.1881,0.2272,0.2856,0.4473,0.3394,0.4054,0.4404,22.7239,28.0386,23.1809,17.0759,0.3165,0.1564,0.1432,4.5
0,26,-0.02,0.12,0.4001,0.3209,0.3553,0.3364,0.4537,0.3342,0.395,0.4066,8.5013,10.9132,9.2727,12.5159,0.6116,0.2162,0.4938,4.375
0,26,0.06,-0.2,0.3538,0.317,0.3188,0.3314,0.414,0.3751,0.3249,0.344,12.8721,17.2926,13.8039,11.0453,0.4834,0.2083,0.34,4.875
0,26,0.12,-0.12,0.2807,0.2783,0.2642,0.2524,0.3124,0.2943,0.2238,0.238,11.6502,12.6159,12.6004,15.5658,0.6141,0.208,0.5095,4.75
0,26,0.18,-0.04,0.1748,0.1871,0.1315,0.0761,0.2524,0.2632,0.1734,0.1333,20.0926,16.6495,20.396,26.7693,0.7696,0.2002,0.7424,4.625
0,26,0.24,0.04,0.1463,0.1623,0.1057,0.051,0.2529,0.2762,0.1591,0.1061,25.941,21.8754,26.0986,32.8293,0.8671,0.1503,0.8502,4.5
0,27,-0.1,0.12,0.1304,0.0971,0.1205,0.1552,0.4295,0.3257,0.4022,0.4375,27.2474,32.5606,27.6292,21.2136,0.2321,0.1224,0.0659,4.5
0,27,-0.02,-0.2,0.2993,0.2163,0.2659,0.3195,0.427,0.3048,0.3578,0.3963,18.9311,24.2157,19.5641,14.1378,0.3791,0.1689,0.2157,4.5
0,27,0.04,-0.12,0.3627,0.3145,0.3577,0.3208,0.4232,0.3528,0.3647,0.3536,11.0978,15.3777,11.8867,10.6723,0.513,0.2138,0.3803,4.5
0,27,0.1,-0.04,0.2875,0.2964,0.2686,0.2298,0.3262,0.3347,0.2358,0.2301,12.9307,11.4058,13.615,18.7702,0.6793,0.2186,0.5985,4.5
0,27,0.16,0.04,0.2843,0.3528,0.2886,0.1752,0.4211,0.5098,0.4002,0.2917,20.6504,16.5352,20.7032,27.4939,0.7978,0.1921,0.7652,6.25
0,27,0.22,0.12,0.1441,0.1665,0.115,0.0559,0.2675,0.3116,0.1921,0.1224,27.4087,23.2187,27.4963,34.2986,0.8933,0.1449,0.8761,4.25
0,28,-0.1,-0.2,0.1109,0.0862,0.1032,0.1328,0.4287,0.3453,0.3906,0.4175,27.9061,33.1807,28.3047,21.8881,0.2014,0.1025,0.0542,4.625
0,28,-0.04,-0.12,0.3101,0.2315,0.2892,0.3323,0.4373,0.3232,0.4073,0.4315,18.7404,24.0082,19.202,13.7556,0.3894,0.1745,0.2167,4.125
0,28,0.02,-0.04,0.3824,0.3377,0.3583,0.3268,0.4553,0.3756,0.4071,0.4093,8.7175,10.2297,9.3679,13.3105,0.6412,0.2006,0.5134,5.125
0,28,0.08,0.04,0.3097,0.3295,0.3148,0.2167,0.4531,0.4308,0.4555,0.3757,17.862,14.477,17.8954,24.5395,0.7582,0.2134,0.7205,5.625
0,28,0.14,0.12,0.2505,0.3113,0.2627,0.1573,0.3998,0.5001,0.4032,0.2849,23.3486,19.1391,23.3289,30.1888,0.8118,0.2071,0.8121,6.0
0,28,0.22,-0.2,0.2893,0.3177,0.2598,0.241,0.3081,0.3459,0.2173,0.2096,12.0737,13.4598,13.1012,14.9655,0.5745,0.2145,0.4694,5.25
0,28,0.28,-0.12,0.1358,0.1484,0.0872,0.042,0.2179,0.2465,0.1323,0.0839,21.6596,18.0113,21.9617,28.4056,0.8002,0.1762,0.7674,4.75
0,29,-0.06,-0.04,0.3117,0.2421,0.2836,0.341,0.453,0.357,0.4016,0.431,18.8918,24.1362,19.4308,13.8353,0.3888,0.1633,0.2093,4.375
0,29,0.0,0.04,0.4581,0.398,0.3987,0.3435,0.5363,0.4464,0.4615,0.4623,8.9558,9.4036,9.6608,14.5222,0.6397,0.2164,0.5449,4.75
0,29,0.06,0.12,0.2998,0.3174,0.3013,0.2081,0.4785,0.4645,0.4752,0.3905,19.7179,16.0608,19.7449,26.4698,0.7488,0.2256,0.7535,5.375
0,29,0.14,-0.2,0.3102,0.3095,0.2874,0.2746,0.3303,0.3338,0.2446,0.2465,11.2361,13.5488,12.2447,13.4683,0.5715,0.197,0.4484,5.125
0,29,0.2,-0.12,0.2494,0.3024,0.2418,0.2061,0.2865,0.3536,0.2125,0.1837,13.0256,12.239,13.7817,17.7851,0.6373,0.2101,0.5473,5.0
0,29,0.26,-0.04,0.1384,0.1448,0.0881,0.0353,0.2213,0.2414,0.1328,0.0743,23.8628,19.9926,24.0885,30.718,0.8343,0.1675,0.8105,4.625
0,30,-0.08,0.04,0.2271,0.1609,0.2046,0.2652,0.4328,0.3031,0.3941,0.4293,23.3206,28.6967,23.7636,17.6197,0.3086,0.147,0.1335,4.5
0,30,-0.02,0.12,0.3832,0.3308,0.3569,0.3051,0.4482,0.3347,0.3967,0.397,9.5944,10.1746,10.1615,14.9395,0.6463,0.2127,0.5473,4.375
0,30,0.06,-0.2,0.3658,0.3205,0.317,0.3422,0.4086,0.3545,0.311,0.3454,12.4139,16.7956,13.4262,10.9877,0.4954,0.2093,0.3532,4.875
0,30,0.12,-0.12,0.2794,0.2915,0.2551,0.2412,0.2975,0.3005,0.209,0.2156,11.3898,11.893,12.3015,15.7714,0.6279,0.2135,0.5229,4.75
0,30,0.18,-0.04,0.1375,0.1547,0.1031,0.0523,0.2085,0.216,0.1422,0.0983,19.2306,16.1673,19.5687,25.7028,0.7446,0.2113,0.7145,4.625
0,30,0.24,0.04,0.1414,0.1472,0.0995,0.0494,0.2425,0.2561,0.1521,0.1014,26.1833,22.1352,26.3294,33.0616,0.8772,0.1423,0.8542,4.5
0,31,-0.1,0.12,0.1448,0.1117,0.1368,0.1729,0.4033,0.3117,0.3657,0.4018,26.522,31.8089,26.9348,20.5848,0.2564,0.121,0.0789,4.125
0,31,-0.02,-0.2,0.3148,0.2407,0.3053,0.3429,0.4466,0.3356,0.4204,0.4338,19.1102,24.3472,19.5476,14.1556,0.3813,0.176,0.2127,4.5
0,31,0.04,-0.12,0.3696,0.308,0.3457,0.3391,0.4339,0.3487,0.3567,0.3736,10.9522,15.2753,11.8784,10.5924,0.5227,0.2067,0.3841,4.5
0,31,0.1,-0.04,0.3349,0.3334,0.2943,0.2478,0.3921,0.3953,0.2824,0.2717,12.3718,10.6642,13.1086,18.5256,0.6844,0.2129,0.6029,4.375
0,31,0.16,0.04,0.2827,0.3458,0.2712,0.1658,0.4402,0.5424,0.4097,0.3012,22.7206,18.4684,22.7671,29.6118,0.8148,0.1938,0.8025,6.25
0,31,0.22,0.12,0.1471,0.171,0.1206,0.0564,0.2638,0.3076,0.1871,0.1157,27.1859,23.0041,27.2844,34.0825,0.8969,0.1307,0.872,6.5
0,32,-0.1,-0.2,0.0983,0.0774,0.0956,0.1228,0.3157,0.2401,0.3112,0.3398,28.015,33.2744,28.3612,21.9942,0.205,0.1029,0.0553,4.75
0,32,-0.04,-0.12,0.3223,0.2296,0.2872,0.3388,0.4398,0.3113,0.3974,0.4211,18.4234,23.7437,18.9416,13.5673,0.3877,0.1722,0.2218,4.125
0,32,0.02,-0.04,0.3928,0.3409,0.3637,0.3103,0.4589,0.3588,0.397,0.3796,8.819,10.4705,9.5643,13.5324,0.6282,0.2143,0.5131,5.125
0,32,0.08,0.04,0.3662,0.3748,0.3711,0.2741,0.4803,0.4708,0.4769,0.4091,13.9722,11.2977,14.0721,20.4177,0.7046,0.2078,0.6496,5.625
0,32,0.14,0.12,0.2142,0.256,0.213,0.1334,0.3833,0.454,0.3751,0.278,24.4541,20.2823,24.4497,31.286,0.8331,0.1885,0.8302,6.0
0,32,0.22,-0.2,0.2699,0.2839,0.238,0.2408,0.315,0.3315,0.2238,0.2285,11.7491,13.4366,12.785,14.5091,0.581,0.2039,0.4665,5.25
0,32,0.28,-0.12,0.1451,0.1707,0.1195,0.0619,0.2265,0.2701,0.1757,0.1239,20.7341,17.1128,20.9373,27.3642,0.7926,0.1804,0.7512,4.75
0,33,-0.06,-0.04,0.2837,0.2216,0.2649,0.3283,0.3985,0.3035,0.376,0.4151,19.8406,25.0728,20.269,14.5579,0.3669,0.1664,0.1966,4.375
0,33,0.0,0.04,0.4616,0.3894,0.3811,0.3416,0.5127,0.4111,0.4025,0.4091,8.1634,10.5088,9.3264,12.5479,0.6136,0.2018,0.4931,4.75
0,33,0.06,0.12,0.3241,0.3186,0.2912,0.2129,0.5022,0.474,0.4357,0.3782,18.6901,15.1611,18.8579,25.4879,0.7648,0.2043,0.7367,5.375
0,33,0.14,-0.2,0.2826,0.2846,0.2596,0.2664,0.2966,0.2969,0.2142,0.2364,11.7283,14.1469,12.706,13.5504,0.558,0.2144,0.4424,5.125
0,33,0.2,-0.12,0.2493,0.2971,0.2241,0.1867,0.2959,0.3649,0.2104,0.1763,14.008,11.9821,14.6945,19.7823,0.6796,0.1983,0.6016,5.0
0,33,0.26,-0.04,0.1468,0.1747,0.1162,0.0632,0.2437,0.2879,0.1824,0.1322,24.4514,20.4288,24.5788,31.2599,0.8412,0.165,0.8237,4.5
0,34,-0.08,0.04,0.2141,0.1672,0.2068,0.2587,0.417,0.3154,0.372,0.4088,23.7482,29.0452,24.2087,18.0563,0.2995,0.1423,0.1272,4.375
0,34,-0.02,0.12,0.4192,0.3555,0.3755,0.3311,0.5079,0.4244,0.4571,0.4488,9.265,9.5174,9.8127,14.812,0.6545,0.2027,0.5499,4.375
0,34,0.06,-0.2,0.356,0.308,0.3348,0.3416,0.4033,0.3475,0.3382,0.3508,13.1278,17.6074,13.9071,11.1639,0.4932,0.1908,0.3387,4.875
0,34,0.12,-0.12,0.2799,0.2804,0.2527,0.245,0.3102,0.3097,0.222,0.2291,11.211,12.0904,12.1552,15.2575,0.6044,0.2188,0.5093,4.75
0,34,0.18,-0.04,0.16,0.1749,0.1327,0.0712,0.2389,0.2509,0.1845,0.1344,20.2571,16.7959,20.4696,26.9024,0.7974,0.1657,0.7456,4.625
0,34,0.24,0.04,0.1159,0.1332,0.0791,0.0318,0.2085,0.2317,0.12,0.0713,26.3101,22.2596,26.4639,33.1781,0.8803,0.1415,0.8546,4.375
0,35,-0.1,0.12,0.1373,0.1088,0.135,0.1728,0.3946,0.3104,0.3857,0.4071,26.8766,32.1488,27.2241,20.8832,0.2494,0.1162,0.0731,4.25
0,35,-0.02,-0.2,0.2914,0.2138,0.2756,0.3242,0.4385,0.3185,0.3954,0.4242,20.245,25.5315,20.7457,15.1242,0.3564,0.1709,0.1935,4.5
0,35,0.04,-0.12,0.3763,0.3145,0.3438,0.3377,0.4388,0.356,0.3739,0.3899,11.5051,15.9993,12.3225,10.3864,0.5078,0.2103,0.3672,4.375
0,35,0.1,-0.04,0.2821,0.2909,0.2751,0.2235,0.3248,0.3203,0.2607,0.2461,13.8689,11.9837,14.3468,19.8372,0.7223,0.1729,0.6203,4.5
0,35,0.16,0.04,0.2977,0.3362,0.2797,0.1728,0.4311,0.5006,0.4125,0.3043,21.4659,17.3763,21.5014,28.321,0.8031,0.1855,0.7805,6.25
0,35,0.22,0.12,0.1269,0.1399,0.0921,0.0404,0.2408,0.2657,0.1532,0.0902,27.5241,23.3826,27.6343,34.4192,0.8943,0.1317,0.8773,4.25
0,36,-0.1,-0.2,0.0979,0.0735,0.0901,0.1174,0.3887,0.2906,0.3513,0.3864,28.0255,33.3249,28.4242,22.0095,0.2032,0.1018,0.0529,4.75
0,36,-0.04,-0.12,0.3615,0.2593,0.3115,0.3695,0.4629,0.3358,0.4052,0.4446,16.4597,21.7619,17.0711,11.9473,0.4104,0.1882,0.2534,4.125
0,36,0.02,-0.04,0.4107,0.3781,0.3804,0.3255,0.476,0.4072,0.4204,0.4038,8.3798,10.3935,9.1287,12.6358,0.6094,0.2078,0.4961,5.125
0,36,0.08,0.04,0.3534,0.3746,0.3552,0.2653,0.4904,0.4832,0.4824,0.4185,16.017,12.8181,16.0958,22.6275,0.7324,0.2123,0.6892,5.625
0,36,0.14,0.12,0.243,0.2958,0.2424,0.1435,0.3756,0.454,0.3729,0.2591,23.7703,19.5951,23.7593,30.6151,0.8128,0.2032,0.8181,6.0
0,36,0.22,-0.2,0.2549,0.2839,0.2297,0.2104,0.2823,0.3161,0.2007,0.1897,12.3488,12.3575,13.2013,16.7567,0.6329,0.196,0.5293,5.25
0,36,0.28,-0.12,0.1664,0.1862,0.1301,0.0678,0.2436,0.283,0.1775,0.1191,21.4605,17.7363,21.6917,28.1961,0.794,0.1868,0.7661,4.75
0,37,-0.06,-0.04,0.2752,0.2013,0.2414,0.299,0.4197,0.303,0.3573,0.3949,20.5382,25.8446,21.1061,15.3604,0.3608,0.1581,0.1849,4.375
0,37,0.0,0.04,0.4336,0.3626,0.3921,0.3478,0.4824,0.3791,0.4227,0.4196,8.7574,10.0944,9.4563,13.7089,0.6285,0.2126,0.523,4.875
0,37,0.06,0.12,0.336,0.378,0.3255,0.227,0.4686,0.5091,0.45,0.3608,18.4648,14.7335,18.5357,25.2321,0.7405,0.2208,0.7312,5.375
0,37,0.14,-0.2,0.2979,0.2938,0.2787,0.2893,0.3211,0.3108,0.2431,0.263,12.1567,15.1563,13.0996,12.9846,0.5361,0.2041,0.4141,5.125
0,37,0.2,-0.12,0.2478,0.2756,0.2151,0.1918,0.2948,0.3366,0.2048,0.1893,13.0902,12.1454,13.9201,18.2144,0.6436,0.2114,0.5636,5.0
0,37,0.26,-0.04,0.1318,0.1541,0.0933,0.04,0.2128,0.2515,0.1394,0.0828,23.8243,19.9045,24.0146,30.639,0.8373,0.1734,0.8093,4.625
0,38,-0.08,0.04,0.2222,0.1648,0.2072,0.2666,0.4269,0.3056,0.3674,0.4145,22.7962,28.1473,23.309,17.193,0.3204,0.1433,0.1427,4.25
0,38,-0.02,0.12,0.4309,0.4089,0.4212,0.3559,0.4891,0.4342,0.4716,0.4615,9.6181,9.569,9.963,15.0231,0.655,0.2116,0.5536,4.375
0,38,0.06,-0.2,0.3192,0.2881,0.2979,0.3282,0.3632,0.3208,0.2986,0.3431,12.9285,17.2567,13.7162,11.0345,0.4992,0.1901,0.3475,4.75
0,38,0.12,-0.12,0.2747,0.2783,0.2385,0.2418,0.2963,0.3084,0.2116,0.2277,11.8964,12.1519,12.774,16.2086,0.6235,0.218,0.5277,4.75
0,38,0.18,-0.04,0.2453,0.3,0.2294,0.1726,0.3046,0.3741,0.2137,0.1736,15.8525,12.9157,16.4166,22.1832,0.6967,0.2249,0.6539,4.625
0,38,0.24,0.04,0.1418,0.1596,0.0941,0.0492,0.2333,0.2535,0.1441,0.1023,24.6099,20.6634,24.8121,31.4513,0.8511,0.1564,0.8247,4.5
0,39,-0.1,0.12,0.1343,0.1058,0.1335,0.172,0.4114,0.3355,0.4285,0.4638,26.9115,32.1688,27.2014,20.7802,0.2437,0.1142,0.0717,4.375
0,39,-0.02,-0.2,0.3008,0.2384,0.2953,0.3234,0.4356,0.3524,0.4164,0.4229,18.665,23.7912,19.0785,13.7947,0.3872,0.1743,0.2201,4.5
0,39,0.04,-0.12,0.3919,0.3281,0.354,0.3531,0.4441,0.367,0.3602,0.378,12.8184,17.4515,13.7212,10.9106,0.4991,0.1917,0.3395,4.375
0,39,0.1,-0.04,0.2836,0.283,0.2439,0.2318,0.3407,0.3312,0.2277,0.2393,11.8735,11.435,12.8527,17.1514,0.6543,0.2152,0.5594,4.5
0,39,0.16,0.04,0.2759,0.3276,0.2711,0.1632,0.4253,0.5029,0.4019,0.2914,21.304,17.2143,21.3544,28.1666,0.7896,0.1985,0.7777,6.25
0,39,0.22,0.12,0.1702,0.2129,0.1595,0.0782,0.3163,0.4171,0.2861,0.1745,27.2599,22.9289,27.2745,34.154,0.8925,0.1351,0.8748,6.625
0,40,-0.1,-0.2,0.0983,0.077,0.0927,0.1174,0.3651,0.2905,0.3552,0.3868,28.2047,33.4638,28.5554,22.1412,0.195,0.0971,0.0507,4.75
0,40,-0.04,-0.12,0.3607,0.2805,0.306,0.3432,0.4677,0.3688,0.3843,0.4053,16.6026,21.782,17.3344,12.3916,0.4229,0.1775,0.2523,4.125
0,40,0.02,-0.04,0.4198,0.3637,0.3982,0.329,0.4856,0.3964,0.4365,0.4081,8.1998,11.0011,8.9465,11.8056,0.5839,0.2192,0.4754,5.125
0,40,0.08,0.04,0.3247,0.324,0.3079,0.2388,0.4503,0.4117,0.3998,0.3771,14.4847,11.8808,14.7559,20.9593,0.7233,0.2058,0.6583,5.625
0,40,0.14,0.12,0.2272,0.2774,0.2209,0.1329,0.408,0.5128,0.381,0.2693,25.2342,20.9351,25.2512,32.1227,0.8353,0.177,0.8438,6.0
0,40,0.22,-0.2,0.2594,0.3019,0.2393,0.2188,0.2884,0.3463,0.2146,0.1968,12.3341,12.9262,13.1882,15.8556,0.5983,0.2146,0.4951,5.25
0,40,0.28,-0.12,0.1379,0.166,0.1092,0.0557,0.2233,0.2851,0.1671,0.1087,22.6621,18.7439,22.8282,29.4177,0.8116,0.1771,0.7891,4.75
0,41,-0.06,-0.04,0.3025,0.2287,0.2886,0.3362,0.4195,0.3075,0.4029,0.4223,18.8285,24.1055,19.2399,13.7576,0.3822,0.1803,0.2137,4.5
0,41,0.0,0.04,0.3499,0.3101,0.3193,0.2824,0.4353,0.3639,0.4033,0.3848,9.6822,10.0032,10.1377,14.9984,0.6629,0.2008,0.5473,4.75
0,41,0.06,0.12,0.3359,0.3709,0.3356,0.2428,0.4789,0.4944,0.4687,0.402,17.4183,13.9289,17.4856,24.0933,0.7455,0.2276,0.7138,5.375
0,41,0.14,-0.2,0.322,0.3096,0.2982,0.3027,0.3301,0.3105,0.2489,0.2735,11.6611,14.5724,12.6358,12.899,0.5501,0.2062,0.426,5.125
0,41,0.2,-0.12,0.2817,0.3032,0.2616,0.1897,0.3584,0.3721,0.2811,0.2464,11.7517,11.1305,12.4923,17.0756,0.6456,0.2064,0.5577,4.875
0,41,0.26,-0.04,0.121,0.1381,0.08,0.0356,0.2123,0.2402,0.1284,0.0785,24.675,20.7183,24.8607,31.517,0.8376,0.1748,0.8257,4.625
0,42,-0.08,0.04,0.2495,0.1819,0.2249,0.2933,0.4362,0.3021,0.3773,0.4195,22.3427,27.7319,22.8565,16.781,0.3197,0.1516,0.1495,4.125
0,42,-0.02,0.12,0.3635,0.3101,0.3068,0.2849,0.4447,0.3424,0.3671,0.3716,10.0298,10.1077,10.6929,15.6751,0.6582,0.2115,0.5604,4.25
0,42,0.06,-0.2,0.3616,0.3428,0.3588,0.3319,0.4102,0.3934,0.3593,0.343,12.0,16.1875,12.7117,10.7397,0.5036,0.2163,0.3581,4.75
0,42,0.12,-0.12,0.2895,0.2912,0.2575,0.2383,0.3168,0.3202,0.2192,0.2153,11.4292,11.8792,12.4125,15.9291,0.6162,0.2153,0.5233,4.75
0,42,0.18,-0.04,0.2295,0.2506,0.1968,0.1108,0.3189,0.3366,0.2371,0.1743,17.6691,14.4745,18.0533,24.3363,0.7426,0.2084,0.7001,4.5
0,42,0.24,0.04,0.1427,0.1523,0.1008,0.0435,0.2313,0.2456,0.1423,0.0852,25.6962,21.6881,25.8627,32.5788,0.8537,0.1696,0.8446,4.375
0,43,-0.1,0.12,0.1374,0.1049,0.1326,0.1657,0.3824,0.2816,0.3819,0.3949,26.6245,31.9309,26.9566,20.6564,0.2687,0.1218,0.0775,4.25
0,43,-0.02,-0.2,0.316,0.2402,0.2874,0.3329,0.4521,0.3478,0.3949,0.4164,19.4881,24.711,20.0575,14.5831,0.3795,0.1675,0.2053,4.5
